col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41
641925,,Beata es Maria*,054r,122,641834,001565,,4159,M,1606,8,Beata es Maria*,,,"'2':14B '93':11A 'adventus':15B 'beata':1A,4A 'dom':13B 'es':2A,5A 'leipzig':7A 'maria':3A,6A 'rep':9A 'universitätsbibliothek':8A 'v2':16B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,641834,73,Rep. I 93,73,Universitätsbibliothek,D-LEu,Leipzig,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
669217,,Beata es Maria quae credidisti,015v,122,669163,001565,https://digital.library.sydney.edu.au/nodes/view/6380#idx52852,4159,M,1628,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,BEata es maria que credidisti perficientur in te que dicta sunt tibi a domino alleluya ,,"'3':55B '413':48A 'add':46A,50A 'adventus':56B 'alleluia':35A 'alleluya':20A 'beata':1A,6A,21A 'book':43A 'collect':45A 'credidisti':5A,10A,25A 'dicta':15A,30A 'dom':54B 'domino':19A,34A 'es':2A,7A,22A 'fisher':40A 'fol.1':52A 'librari':41A 'maria':3A,8A,23A 'ms':47A,51A 'olim':49A 'perficientur':11A,26A 'quae':4A,24A,29A 'que':9A,14A 'rare':42A 'special':44A 'sunt':16A,31A 'sydney':36A,39A 'te':13A,28A 'tibi':17A,32A 'univers':37A 'v2':57B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,669163,12,Add. Ms. 413 (olim Add. Ms. Fol.1),12,University of Sydney - Fisher Library - Rare Books & Special Collections,AUS-Sfl,Sydney,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1628,Dom. 3 Adventus,3rd Sunday of Advent
669219,,Beatam me dicent omnes generationes,016r,122,669163,001574,https://digital.library.sydney.edu.au/nodes/view/6380#idx52854,4159,M,1717,8,Beatam me dicent omnes generationes quia ancillam humilem respexit deus,Beatam me dicent omnes generationes quia ancillam humilem respexit deus | ~Magnificat,,"'2':46B '3':48B '413':39A 'add':37A,41A 'adv':49B 'ancillam':12A,23A 'beatam':1A,6A,17A 'book':34A 'collect':36A 'deus':15A,26A 'dicent':3A,8A,19A 'fer':45B 'fisher':31A 'fol.1':43A 'generation':5A,10A,21A 'hebd':47B 'humilem':13A,24A 'librari':32A 'magnificat':16A 'ms':38A,42A 'olim':40A 'omn':4A,9A,20A 'quia':11A,22A 'rare':33A 'respexit':14A,25A 'special':35A 'sydney':27A,30A 'univers':28A 'v2':50B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,669163,12,Add. Ms. 413 (olim Add. Ms. Fol.1),12,University of Sydney - Fisher Library - Rare Books & Special Collections,AUS-Sfl,Sydney,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
700770,,Beata dei genetrix Maria vir-,156v,122,700992,001563,,4159,,2439,8,,,,"'1':17A 'assumptio':19B 'beata':1A 'collect':15A 'dei':2A 'dysart':13A 'genetrix':3A 'librari':11A 'manitoba':7A,10A 'maria':4A,20B 'memori':14A 'ms':16A 'univers':8A 'v2':21B 'vir':5A 'winnipeg':6A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,700992,35,MS 1,35,University of Manitoba Libraries - The Dysart Memorial Collection,CDN-W,Winnipeg (Manitoba),4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2439,Assumptio Mariae,Assumption of Mary
1004301,,Beatam me dicent omnes generationes,083v,122,1000037,001574,,4159,M,2483,8,Beatam me dicent omnes generationes quia ancillam humilem respexit deus,Beatam me dicent omnes generationes. quia ancillam humilem respexit deus. | ~Magnificat,1---gg--gk--h---g---h--g---4---gh--g---h--gf--g--hg--f--f---37---g--g---f--g--h---kl--k--kjklk---h--k--j---g--g---47---k--k--j--k--h--g7---4,"'-713':33A '710':32A 'ad':36B 'ancillam':11A,22A 'beatam':1A,5A,16A 'biblioteca':27A 'deus':14A,25A 'dicent':3A,7A,18A 'generation':9A,20A 'humilem':12A,23A 'magnificat':15A 'marciana':29A 'maria':35B 'nazional':28A 'nive':37B 'omn':4A,8A,19A 'quia':10A,21A 'rari':30A 'respexit':13A,24A 'v2':38B 'ven':31A 'venezia':26A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,1000037,175,Rari Ven. 710-713,175,Biblioteca Nazionale Marciana,I-Vnm,Venezia,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2483,Mariae ad Nives,Mary of the Snows
214658,,Beata me dicent omnes,006v,122,123604,001574,,4159,M,1717,?,,,,'2':17B '3':19B 'adv':20B 'beata':1A 'capitolar':13A 'chiavenna':5A 'collegiata':8A 'della':7A 'di':9A 'dicent':3A 'fer':16B 'hebd':18B 'lorenzo':11A 'museo':12A 'omn':4A 's.c':14A 'tesoro':6A 'v2':21B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123604,149,s.c.,149,Tesoro della Collegiata di S. Lorenzo - Museo Capitolare,I-CHV,Chiavenna,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
305653,,Beata es Maria quae,001x,122,123660,001565,,4159,M,1606,?,,,,"'2':15B 'adventus':16B 'beata':1A 'benediktin':7A 'benediktiner-stift':6A 'dom':14B 'es':2A 'kremsmünster':5A,9A 'maria':3A 'musikarchiv':10A 'quae':4A 'schachtel':11A 'stift':8A 'v2':17B 'vi/258':12A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123660,4,Schachtel VI/258,4,Benediktiner-Stift Kremsmünster - Musikarchiv,A-KR,Kremsmünster,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
333446,,Beata Augusta de muro sedule,128r,122,123741,001560,https://digital.dombibliothek-koeln.de/hs/content/zoom/185212,4159,,2505,?,Beata Augusta de muro sedule orabat dicens domine deus respice filium meum quia Romani amputaverunt caput ejus,Beata augusta de muro sedule orabat dicens domine deus respice filium meum quia romani amputaverunt caput eius,,"'215':46A 'amputaverunt':20A,37A 'augusta':2A,7A,24A 'beata':1A,6A,23A 'caput':21A,38A 'cologn':41A 'de':3A,8A,25A 'deus':14A,31A 'dicen':12A,29A 'diözesan':43A 'dombibliothek':45A 'domin':13A,30A 'eius':22A 'ejus':39A 'erzbischöflich':42A 'filium':16A,33A 'köln':40A 'meum':17A,34A 'muro':4A,9A,26A 'orabat':11A,28A 'quia':18A,35A 'respic':15A,32A 'romani':19A,36A 'sedul':5A,10A,27A 'symphoriani':48B 'und':44A 'v2':49B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123741,71,215,71,Erzbischöfliche Diözesan- und Dombibliothek,D-KNd,Köln,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2505,Symphoriani,"Symphorian (and Timothy), Martyrs"
335537,,Beata es Maria quae,104r,122,123617,001565,https://digi.landesbibliothek.at/viewer/image/290/209/,4159,M,1606,?,,,,'183':10A '2':15B '290':8A 'adventus':16B 'beata':1A 'dom':14B 'es':2A 'gamma':11A 'landesbibliothek':7A 'linz':5A 'maria':3A 'oberösterreichisch':6A 'olim':9A 'p.19':12A 'quae':4A 'v2':17B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123617,5,290 (olim 183; olim Gamma p 19),5,Oberösterreichische Landesbibliothek,A-LIb,Linz,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
335606,,Beatam me dicent omnes,110r,122,123617,001574,https://digi.landesbibliothek.at/viewer/image/290/221/,4159,M,1717,?,,,,'183':10A '2':15B '290':8A '3':17B 'adv':18B 'beatam':1A 'dicent':3A 'fer':14B 'gamma':11A 'hebd':16B 'landesbibliothek':7A 'linz':5A 'oberösterreichisch':6A 'olim':9A 'omn':4A 'p.19':12A 'v2':19B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123617,5,290 (olim 183; olim Gamma p 19),5,Oberösterreichische Landesbibliothek,A-LIb,Linz,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
338808,,Beata Agnes in medio,297r,122,123617,001559,https://digi.landesbibliothek.at/viewer/image/290/597/,4159,M,2116,?,,,,'183':10A '290':8A 'agn':2A 'agneti':14B 'beata':1A 'gamma':11A 'landesbibliothek':7A 'linz':5A 'medio':4A 'oberösterreichisch':6A 'olim':9A 'p.19':12A 'v2':15B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123617,5,290 (olim 183; olim Gamma p 19),5,Oberösterreichische Landesbibliothek,A-LIb,Linz,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2116,Agnetis,"Agnes, Virgin Martyr"
339019,,Beata Agatha ingressa,305r,122,123617,001558,https://digi.landesbibliothek.at/viewer/image/290/613/,4159,M,2183,?,,,,"'183':9A '290':7A 'agatha':2A,13B 'beata':1A 'gamma':10A 'ingressa':3A 'landesbibliothek':6A 'linz':4A 'oberösterreichisch':5A 'olim':8A 'p.19':11A 'v2':14B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123617,5,290 (olim 183; olim Gamma p 19),5,Oberösterreichische Landesbibliothek,A-LIb,Linz,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2183,Agathae,"Agatha, Virgin Martyr"
379338,,Beata Agnes in medio,039v,122,123687,001559,,4159,M,2116,?,,,,'202':11A 'agn':2A 'agneti':13B 'beata':1A 'bodleian':6A 'canon':9A 'librari':7A 'liturg':10A 'medio':4A 'ms':8A 'oxford':5A 'v2':14B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123687,131,MS. Canon. Liturg. 202,131,Bodleian Library,GB-Ob,Oxford,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2116,Agnetis,"Agnes, Virgin Martyr"
383564,,Beata Agatha ingressa,029v,122,123707,001558,https://iiif.bodleian.ox.ac.uk/iiif/viewer/b7b68301-3363-4aa5-849c-3ec4d0092884#?c=0&m=0&s=0&cv=63&r=0&xywh=-4559%2C-1%2C14528%2C6779,4159,,2183,?,,,,"'284':10A 'agatha':2A,12B 'beata':1A 'bodleian':5A 'ingressa':3A 'laud':8A 'librari':6A 'misc':9A 'ms':7A 'oxford':4A 'v2':13B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123707,131,MS. Laud Misc. 284,131,Bodleian Library,GB-Ob,Oxford,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2183,Agathae,"Agatha, Virgin Martyr"
385279,,Beata Augusta de muro sedule,076v,122,123707,001560,https://iiif.bodleian.ox.ac.uk/iiif/viewer/b7b68301-3363-4aa5-849c-3ec4d0092884#?c=0&m=0&s=0&cv=157&r=0&xywh=-4559%2C-1%2C14528%2C6779,4159,M,2505,?,,,,'284':12A 'augusta':2A 'beata':1A 'bodleian':7A 'de':3A 'laud':10A 'librari':8A 'misc':11A 'ms':9A 'muro':4A 'oxford':6A 'sedul':5A 'symphoriani':14B 'v2':15B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123707,131,MS. Laud Misc. 284,131,Bodleian Library,GB-Ob,Oxford,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2505,Symphoriani,"Symphorian (and Timothy), Martyrs"
151517,,Beata nobis gaudia anni,123v,139,123592,008273,,4159,,1682,,,,,'20541':13A 'aberystwyth':5A 'anni':4A 'beata':1A 'cymru':8A 'dom':16B 'e':14A 'gaudia':3A 'genedlaethol':7A 'h':15B 'librari':10A 'llyfrgel':6A 'nation':9A 'nobi':2A 'pentecost':17B 'v2':18B 'wale':12A,139,2023-06-07 20:15:20.386855+00,2023-06-07 20:15:20.386859+00,,,H,Hymn,Office,123592,122,20541 E,122,Llyfrgell Genedlaethol Cymru (National Library of Wales),GB-AB,Aberystwyth,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1682,Dom. Pentecostes,"Pentecost Sunday (also ""Whitsunday"")"
202196,,Beata nobis*,148r,139,123601,008273,,4159,,1682,,Beata nobis*,Beata nobis,,"'38':10A '40':12A 'beata':1A,3A,5A 'bibliothèqu':8A 'cambrai':7A 'dom':14B 'h':13B 'municipal':9A 'nobi':2A,4A,6A 'olim':11A 'pentecost':15B 'v2':16B",139,2023-06-07 20:15:20.386855+00,2023-06-07 20:15:20.386859+00,,,H,Hymn,Office,123601,99,38 (olim 40),99,Bibliothèque municipale,F-CA,Cambrai,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1682,Dom. Pentecostes,"Pentecost Sunday (also ""Whitsunday"")"
274518,,Beata Agnes in medio flammarum,099v,122,123725,001559,https://www.e-codices.unifr.ch/en/bke/0103/99v,4159,M,2116,,Beata Agnes in medio flammarum expansis manibus orabat te deprecor venerande colende pater metuende quia per sanctum filium tuum minas evasi sacrilegi tyranni et carnis spurcitias immaculato calle transivi et ecce venio ad te quem amavi quem quaesivi quem semper optavi,,,"'103':51A 'ad':38A 'agn':2A,7A 'agneti':53B 'amavi':41A 'beata':1A,6A 'benediktinerklost':48A 'call':33A 'carni':30A 'cod':50A 'colend':17A 'deprecor':15A 'ecc':36A 'engelberg':47A 'et':29A,35A 'evasi':26A 'expansi':11A 'filium':23A 'flammarum':5A,10A 'immaculato':32A 'manibus':12A 'medio':4A,9A 'metuend':19A 'mina':25A 'optavi':46A 'orabat':13A 'pater':18A 'per':21A 'quaesivi':43A 'quem':40A,42A,44A 'quia':20A 'sacrilegi':27A 'sanctum':22A 'semper':45A 'spurcitia':31A 'stiftsbibliothek':49A 'te':14A,39A 'transivi':34A 'tuum':24A 'tyranni':28A 'v2':54B 'venerand':16A 'venio':37A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123725,45,Cod. 103,45,Benediktinerkloster - Stiftsbibliothek,CH-ENstb,Engelberg,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2116,Agnetis,"Agnes, Virgin Martyr"
274699,,Beata Agatha ingressa carcerem expandit,103r,122,123725,001558,https://www.e-codices.unifr.ch/en/bke/0103/103r,4159,M,2183,,Beata Agatha ingressa carcerem expandit manus suas ad deum et dixit domine qui me fecisti vincere tormenta carnificum jube me domine ad tuam misericordiam pervenire,,,"'103':35A 'ad':13A,27A 'agatha':2A,7A,37B 'beata':1A,6A 'benediktinerklost':32A 'carcerem':4A,9A 'carnificum':23A 'cod':34A 'deum':14A 'dixit':16A 'domin':17A,26A 'engelberg':31A 'et':15A 'expandit':5A,10A 'fecisti':20A 'ingressa':3A,8A 'jube':24A 'manus':11A 'misericordiam':29A 'pervenir':30A 'qui':18A 'stiftsbibliothek':33A 'sua':12A 'tormenta':22A 'tuam':28A 'v2':38B 'vincer':21A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123725,45,Cod. 103,45,Benediktinerkloster - Stiftsbibliothek,CH-ENstb,Engelberg,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2183,Agathae,"Agatha, Virgin Martyr"
392574,,Beata es Maria quae,019r,122,123729,001565,,4159,M,1628,,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,,,"'1084':21A '3':26B '4':22A 'adventus':27B 'alleluia':19A 'b':23A 'beata':1A,5A 'credidisti':9A 'dicta':14A 'dom':25B 'domino':18A 'es':2A,6A 'lamego':20A 'maria':3A,7A 'perficientur':10A 'quae':4A,8A,13A 'sunt':15A 'te':12A 'tibi':16A 'v2':28B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123729,197,1084 4-b,197,Arquivo da Sé,P-LA,Lamego,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1628,Dom. 3 Adventus,3rd Sunday of Advent
461924,,Beata es Maria quae credidisti,050v,122,123727,001565,,4159,M,1606,,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,,,"'2':32B 'adventus':33B 'alleluia':20A 'beata':1A,6A 'credidisti':5A,10A 'dicta':15A 'dom':31B 'domino':19A 'es':2A,7A 'knihovna':24A 'librari':28A 'maria':3A,8A 'nation':27A 'národní':23A 'perficientur':11A 'pragu':22A 'praha':21A 'quae':4A,9A,14A 'republiki':26A 'sunt':16A 'te':13A 'tibi':17A 'v2':34B 'vi.e.4c':29A 'české':25A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123727,58,VI.E.4c,58,Národní knihovna České republiky (National Library),CZ-Pu,Prague,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
463339,,Beata Agnes in medio,144r,122,123727,001559,,4159,M,2116,,Beata Agnes in medio flammarum expansis manibus orabat te deprecor venerande colende pater metuende quia per sanctum filium tuum minas evasi sacrilegi tyranni et carnis spurcitias immaculato calle transivi et ecce venio ad te quem amavi quem quaesivi quem semper optavi,,,"'ad':37A 'agn':2A,6A 'agneti':56B 'amavi':40A 'beata':1A,5A 'call':32A 'carni':29A 'colend':16A 'deprecor':14A 'ecc':35A 'et':28A,34A 'evasi':25A 'expansi':10A 'filium':22A 'flammarum':9A 'immaculato':31A 'knihovna':49A 'librari':53A 'manibus':11A 'medio':4A,8A 'metuend':18A 'mina':24A 'nation':52A 'národní':48A 'optavi':45A 'orabat':12A 'pater':17A 'per':20A 'pragu':47A 'praha':46A 'quaesivi':42A 'quem':39A,41A,43A 'quia':19A 'republiki':51A 'sacrilegi':26A 'sanctum':21A 'semper':44A 'spurcitia':30A 'te':13A,38A 'transivi':33A 'tuum':23A 'tyranni':27A 'v2':57B 'venerand':15A 'venio':36A 'vi.e.4c':54A 'české':50A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123727,58,VI.E.4c,58,Národní knihovna České republiky (National Library),CZ-Pu,Prague,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2116,Agnetis,"Agnes, Virgin Martyr"
469118,,Beata Agnes*,062v,122,123731,001559,,4159,M,2116,,Beata Agnes*,,,"'80':8A 'agn':2A,4A 'agneti':13B 'beata':1A,3A 'liber':10A 'ordinarius':11A 'rh':7A 'rheinauer':9A 'v2':14B 'zentralbibliothek':6A 'zürich':5A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123731,53,Rh. 80,53,Zentralbibliothek,CH-Zz,Zürich,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2116,Agnetis,"Agnes, Virgin Martyr"
469372,,Beata Agathes*,68v,122,123731,001558,,4159,M,2183,,Beata Agathes*,,,"'80':8A 'agath':2A,4A 'agatha':13B 'beata':1A,3A 'liber':10A 'ordinarius':11A 'rh':7A 'rheinauer':9A 'v2':14B 'zentralbibliothek':6A 'zürich':5A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123731,53,Rh. 80,53,Zentralbibliothek,CH-Zz,Zürich,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2183,Agathae,"Agatha, Virgin Martyr"
654268,,Beata es Maria quae credidisti ,007r,122,653927,001565,,4159,M,1606,,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,,,"'2':30B '211':24A 'adventus':31B 'albensi':27A 'alleluia':20A 'antiphonal':25A 'beata':1A,6A 'codex':26A 'credidisti':5A,10A 'dicta':15A 'dom':29B 'domino':19A 'es':2A,7A 'graz':21A 'maria':3A,8A 'ms':23A 'perficientur':11A 'quae':4A,9A,14A 'sunt':16A 'te':13A 'tibi':17A 'universitätsbibliothek':22A 'v2':32B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,653927,2,Ms. 211,2,Universitätsbibliothek,A-Gu,Graz,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
654345,,Beatam me dicent omnes generationes ,009r,122,653927,001574,,4159,M,1717,,Beatam me dicent omnes generationes quia ancillam humilem respexit deus,Beata me dicent omnes generationes quia ancillam humilem respexit deus,,"'2':35B '211':29A '3':37B 'adv':38B 'albensi':32A 'ancillam':12A,22A 'antiphonal':30A 'beata':6A 'beatam':1A,16A 'codex':31A 'deus':15A,25A 'dicent':3A,8A,18A 'fer':34B 'generation':5A,10A,20A 'graz':26A 'hebd':36B 'humilem':13A,23A 'ms':28A 'omn':4A,9A,19A 'quia':11A,21A 'respexit':14A,24A 'universitätsbibliothek':27A 'v2':39B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,653927,2,Ms. 211,2,Universitätsbibliothek,A-Gu,Graz,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
663008,,Beata Agnes in medio flammarum ,043r,122,653927,001559,,4159,M,2116,,Beata Agnes in medio flammarum expansis manibus orabat te deprecor venerande colende pater metuende quia per sanctum filium tuum minas evasi sacrilegi tyranni et carnis spurcitias immaculato calle transivi et ecce venio ad te quem amavi quem quaesivi quem semper optavi,Beata Agnes in medio flammarum expansis manibus orabat te deprecor venerande colende pater metuende quia per sanctum filium tuum minas evasi sacrilegis tyranni et carnis spurcitias immaculato calle transivi et ecce venio ad te quem amavi quem quaesivi quem semper optavi,,"'211':91A 'ad':38A,79A 'agn':2A,7A,48A 'agneti':96B 'albensi':94A 'amavi':41A,82A 'antiphonal':92A 'beata':1A,6A,47A 'call':33A,74A 'carni':30A,71A 'codex':93A 'colend':17A,58A 'deprecor':15A,56A 'ecc':36A,77A 'et':29A,35A,70A,76A 'evasi':26A,67A 'expansi':11A,52A 'filium':23A,64A 'flammarum':5A,10A,51A 'graz':88A 'immaculato':32A,73A 'manibus':12A,53A 'medio':4A,9A,50A 'metuend':19A,60A 'mina':25A,66A 'ms':90A 'optavi':46A,87A 'orabat':13A,54A 'pater':18A,59A 'per':21A,62A 'quaesivi':43A,84A 'quem':40A,42A,44A,81A,83A,85A 'quia':20A,61A 'sacrilegi':27A,68A 'sanctum':22A,63A 'semper':45A,86A 'spurcitia':31A,72A 'te':14A,39A,55A,80A 'transivi':34A,75A 'tuum':24A,65A 'tyranni':28A,69A 'universitätsbibliothek':89A 'v2':97B 'venerand':16A,57A 'venio':37A,78A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,653927,2,Ms. 211,2,Universitätsbibliothek,A-Gu,Graz,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2116,Agnetis,"Agnes, Virgin Martyr"
663375,,Beata Agatha ingressa carcerem expandit ,050r,122,653927,001558,,4159,M,2183,,Beata Agatha ingressa carcerem expandit manus suas ad deum et dixit domine qui me fecisti vincere tormenta carnificum jube me domine ad tuam misericordiam pervenire,Beata Agathes ingressa carcerem expandit manus suas ad eum et dixit domine quid me fecisti vincere tormenta carnificum jube me domine ad tuam misericordiam pervenire,,"'211':59A 'ad':13A,27A,38A,52A 'agath':7A 'agatha':2A,32A,64B 'albensi':62A 'antiphonal':60A 'beata':1A,6A,31A 'carcerem':4A,9A,34A 'carnificum':23A,48A 'codex':61A 'deum':39A 'dixit':16A,41A 'domin':17A,26A,42A,51A 'et':15A,40A 'eum':14A 'expandit':5A,10A,35A 'fecisti':20A,45A 'graz':56A 'ingressa':3A,8A,33A 'jube':24A,49A 'manus':11A,36A 'misericordiam':29A,54A 'ms':58A 'pervenir':30A,55A 'qui':43A 'quid':18A 'sua':12A,37A 'tormenta':22A,47A 'tuam':28A,53A 'universitätsbibliothek':57A 'v2':65B 'vincer':21A,46A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,653927,2,Ms. 211,2,Universitätsbibliothek,A-Gu,Graz,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2183,Agathae,"Agatha, Virgin Martyr"
