type,id,incipit,siglum
Chant,581939,Domine in virtute tua laetabitur,I-VCd
Chant,581944,Domine dilexi decorem domus,I-VCd
Chant,581981,Domine in caelo*,I-VCd
Chant,582073,Domine deus in adjutorium meum,I-VCd
Chant,582087,Domine refugium factus es nobis,I-VCd
Chant,582119,Domine probasti me et cognovisti,I-VCd
Chant,582121,Domine clamavi ad te exaudi,I-VCd
Chant,582131,Domine exaudi*,I-VCd
Chant,582134,Domine exaudi orationem meam,I-VCd
Chant,582280,Domine qui me creasti et,I-VCd
Chant,582418,Domine puer meus jacet paralyticus,I-VCd
Chant,582419,Domine non sum dignus ut,I-VCd
Chant,582420,Domine puer meus*,I-VCd
Chant,582421,Domine non sum dignus*,I-VCd
Chant,582487,Domine non habeo hominem ut,I-VCd
Chant,582491,Domine bonum est nos hic,I-VCd
Chant,582516,Domine labia mea aperies et,I-VCd
Chant,582591,Domine si peccaverit in me,I-VCd
Chant,582602,Domine ut video propheta es,I-VCd
Chant,582660,Domine si hic fuisses Lazarus,I-VCd
Chant,582764,Domine vim patior sponde pro,I-VCd
Chant,582882,Domine abstraxisti ab inferis animam,I-VCd
Chant,582898,Domine post passionem tuam et,I-VCd
Chant,583066,Domine ostende nobis patrem et,I-VCd
Chant,583368,Domine si tu es jube,I-VCd
Chant,583625,Domine mi rex da mihi,I-VCd
Chant,583754,Domine qui operati sunt*,I-VCd
Chant,583764,Domine spes sanctorum*,I-VCd
Chant,583791,Domine si adhuc populo tuo,I-VCd
Chant,583794,Domine si adhuc populo tuo,I-VCd
Chant,583816,Domine si adhuc populo tuo,I-VCd
Chant,583844,Domine Jesu Christe seminator casti,I-VCd
Chant,583850,Domine Jesu Christe -- consilii,I-VCd
Chant,583885,Domine Jesu Christe magister bone,I-VCd
Chant,584065,Domine praevenisti eum in,I-VCd
Chant,584121,Domine quinque talenta tradidisti mihi,I-VCd
Chant,584128,Domine dominus noster quam,I-VCd
Chant,584136,Domine iste sanctus habitabit in,I-VCd
Chant,584229,Domine si conversus fuerit populus,I-VCd
Chant,584235,Domine exaudi orationem meam et,I-VCd
Chant,584255,Domine qui custodis*,I-VCd
Chant,584256,Domine si conversus*,I-VCd
Chant,584309,Domine factum est ut imperasti,I-VCd
Chant,584366,Domine descende ut sanes,I-VCd
Chant,584388,Domine qui custodis pactum et,I-VCd
Chant,584389,Domine si conversus fuerit populus,I-VCd
Chant,584420,Domine pater et deus vitae,I-VCd
Chant,584423,Domine pater et deus vitae,I-VCd
Chant,584495,Domine deus qui conteris,I-VCd
Chant,584504,Domine rex omnipotens in,I-VCd
Chant,584511,Domine deus creator caeli et,I-VCd
Chant,584514,Domine rex omnipotens in ditione,I-VCd
Chant,584636,Domine quando veneris,I-VCd
Chant,584888,Domine deus virtutum converte nos,I-VCd
Chant,585192,Domine audivi auditum tuum et,I-VCd
Chant,585318,Domine audivi auditum tuum et,I-VCd
Chant,585478,Domine ne in ira tua,I-VCd
Chant,585541,Domine in caelo*,I-VCd
Chant,585654,Domine deus in adjutorium meum,I-VCd
Chant,585667,Domine deus virtutum*,I-VCd
Chant,585669,Domine refugium factus es nobis,I-VCd
Chant,585702,Domine audivi auditum tuum et,I-VCd
Chant,585707,Domine probasti me et cognovisti,I-VCd
Chant,585709,Domine clamavi ad te exaudi,I-VCd
Chant,585722,Domine exaudi orationem meam,I-VCd
Chant,585725,Domine exaudi orationem meam,I-VCd
Chant,585749,Domine non sum dignus ut,I-VCd
Chant,585757,Domine nonne bonum semen seminasti,I-VCd
Chant,585877,Domine refugium*,I-VCd
Chant,585962,Domine rex omnipotens libera nos,I-VCd
Chant,586006,Domine labia mea aperies et,I-VCd
Chant,586023,Domine dimitte eam quia clamat,I-VCd
Chant,586156,Domine si hic fuisses Lazarus ,I-VCd
Chant,586307,Domine vim patior responde pro,I-VCd
Chant,586449,Domine abstraxisti ab inferis animam,I-VCd
Chant,586542,Domine Jesu Christe magister bone,I-VCd
Chant,586730,Domine virtus et laetitia rectorum,I-VCd
Chant,586788,Domine suscipe me ut cum,I-VCd
Chant,587172,Domine qui me creasti et,I-VCd
Chant,587241,Domine si tu es jube,I-VCd
Chant,587263,Domine si tu es jube me,I-VCd
Chant,587592,Domine quinque talenta tradidisti mihi,I-VCd
Chant,587599,Domine dominus noster quam admirabile,I-VCd
Chant,587607,Domine iste sanctus habitabit in,I-VCd
Chant,587802,Domine quando veneris judicare terram,I-VCd
Chant,587806,Domine abstraxisti ab inferis animam,I-VCd
Chant,587810,Domine secundum actum meum noli,I-VCd
Chant,588276,Domine audivi auditum tuum et,I-VCd
Chant,1003611,Domine deus virtutum,I-Vnm
Chant,1004010,Domine ostende nobis patrem et,I-Vnm
Chant,1004182,Domine si tu es jube,I-Vnm
Chant,1004272,Domine dominus noster quam admirabile,I-Vnm
Chant,1004461,Domine non secundum peccata nostra,I-Vnm
Chant,1004501,Domine vivifica me secundum eloquium,I-Vnm
Chant,1004525,Domine deus virtutum exaudi preces,I-Vnm
Chant,1004528,Domine refugium factus es nobis,I-Vnm
Chant,1004578,Domine deus salutis meae in,I-Vnm
Chant,1004613,Domine refugium factus es nobis,I-Vnm
Chant,1004616,Domine deus salutis meae in,I-Vnm
Chant,1004617,Domine deus salutis meae,I-Vnm
Chant,1004618,Domine deus meus in te,I-Vnm
Chant,1004654,Domine dominus noster quam admirabile,I-Vnm
Chant,1004666,Domine ne in furore tuo,I-Vnm
Chant,1004677,Domine libera animam meam a,I-Vnm
Chant,1004678,Domine in auxilium meum respice,I-Vnm
Chant,1004697,Domine mi rex da mihi,I-Vnm
Chant,1004910,Domine qui operati sunt justitiam,I-Vnm
Chant,1004923,Domine spes sanctorum et turris,I-Vnm
Chant,1004938,Domine si adhuc populo tuo,I-Vnm
Chant,1004981,Domine quis habitabit in tabernaculo,I-Vnm
Chant,1004986,Domine fac mecum misericordiam tuam,I-Vnm
Chant,1005107,Domine ad adiuvandum me festina,I-Vnm
Chant,1005108,Domine memorabor justitiae tuae solius,I-Vnm
Chant,1005135,Domine convertere et eripe animam,I-Vnm
Chant,1005156,Domine deus meus clamavi ad,I-Vnm
Chant,1005240,Domine ne longe facias auxilium,I-Vnm
Chant,1005351,Domine exaudi orationem meam et,I-Vnm
Chant,1005354,Domine exaudi orationem meam et,I-Vnm
Chant,1005360,Domine exaudi orationem meam et,I-Vnm
Chant,1005372,Domine ne in furore tuo,I-Vnm
Chant,1005438,Domine tu mihi lavas pedes,I-Vnm
Chant,1005441,Domine non tantum pedes meos,I-Vnm
Chant,1005558,Domine audivi auditum tuum et,I-Vnm
Chant,1005602,Domine domine virtus salutis meae,I-Vnm
Chant,1005224,Domine regnum,N-Ora
Chant,491841,Domine deus virtutum converte nos ,NL-Uu
Chant,492040,Domine deus virtutum converte nos,NL-Uu
Chant,492233,Domine audivi auditum tuum et ,NL-Uu
Chant,492319,Domine virtus et laetitia rectorum,NL-Uu
Chant,492356,Domine libera animam meam a,NL-Uu
Chant,492376,Domine suscipe*,NL-Uu
Chant,492401,Domine suscipe me ut cum,NL-Uu
Chant,492593,Domine audivi*,NL-Uu
Chant,492866,Domine ne in ira tua ,NL-Uu
Chant,492885,Domine dilexi decorem domus tuae ,NL-Uu
Chant,492889,Domine deus Israel exaudi preces ,NL-Uu
Chant,492931,Domine in caelo misericordia tua,NL-Uu
Chant,492989,Domine ne in furore tuo,NL-Uu
Chant,493028,Domine deus in adjutorium meum,NL-Uu
Chant,493042,Domine refugium factus es nobis,NL-Uu
Chant,493070,Domine audivi auditum tuum et,NL-Uu
Chant,493074,Domine probasti me et cognovisti,NL-Uu
Chant,493076,Domine clamavi ad te exaudi,NL-Uu
Chant,493085,Domine exaudi orationem meam R.,NL-Uu
Chant,493088,Domine exaudi orationem meam et,NL-Uu
Chant,493105,Domine*,NL-Uu
Chant,493109,Domine si tu vis potes,NL-Uu
Chant,493110,Domine puer meus jacet paralyticus,NL-Uu
Chant,493111,Domine non sum dignus ut,NL-Uu
Chant,493115,Domine salva nos perimus impera,NL-Uu
Chant,493117,Domine nonne bonum semen seminasti,NL-Uu
Chant,493325,Domine*,NL-Uu
Chant,493530,Domine refugium tu factus es,NL-Uu
Chant,493574,Domine refugium*,NL-Uu
Chant,493585,Domine in caelo*,NL-Uu
Chant,493618,Domine puer meus*,NL-Uu
Chant,493619,Domine non sum dignus*,NL-Uu
Chant,493707,Domine non habeo hominem ut,NL-Uu
Chant,493710,Domine bonum est nos hic,NL-Uu
Chant,493736,Domine labia mea aperies et,NL-Uu
Chant,493746,Domine dimitte eam quia clamat,NL-Uu
Chant,493903,Domine si hic fuisses Lazarus ,NL-Uu
Chant,493976,Domine labia mea aperies et,NL-Uu
Chant,494084,Domine vim patior responde pro,NL-Uu
Chant,494155,Domine miserere*,NL-Uu
Chant,494159,Domine miserere*,NL-Uu
Chant,494163,Domine miserere*,NL-Uu
Chant,494209,Domine miserere*,NL-Uu
Chant,494213,Domine miserere*,NL-Uu
Chant,494229,Domine abstraxisti ab inferis animam,NL-Uu
Chant,494340,Domine si tu sustulisti eum,NL-Uu
Chant,494386,Domine si tu*,NL-Uu
Chant,494524,Domine si*,NL-Uu
Chant,494557,Domine si*,NL-Uu
Chant,494847,Domine ostende nobis patrem et,NL-Uu
Chant,494858,Domine ostende nobis patrem et,NL-Uu
Chant,494864,Domine ostende*,NL-Uu
Chant,494941,Domine suscipe me*,NL-Uu
Chant,494950,Domine suscipe*,NL-Uu
Chant,495069,Domine si in tempore hoc,NL-Uu
Chant,495278,Domine qui custodis pactum et ,NL-Uu
Chant,495279,Domine si conversus fuerit populus ,NL-Uu
Chant,495338,Domine quinque talenta tradidisti mihi ,NL-Uu
Chant,495487,Domine si tu es jube,NL-Uu
Chant,495502,Domine tu omnia nosti tu ,NL-Uu
Chant,495609,Domine deus noster cujus gratia,NL-Uu
Chant,495984,Domine pater et deus vitae ,NL-Uu
Chant,496290,Domine mi rex da mihi,NL-Uu
Chant,496552,Domine deus qui conteris bella,NL-Uu
Chant,496558,Domine rex omnipotens in ditione,NL-Uu
Chant,496559,Domine rex omnipotens in ditione,NL-Uu
Chant,496564,Domine deus caeli et terrae,NL-Uu
Chant,496594,Domine dilexi decorem domus tuae*,NL-Uu
Chant,496605,Domine dilexi decorem*,NL-Uu
Chant,496637,Domine dilexi decorem domus tuae ,NL-Uu
Chant,496897,Domine qui operati sunt justitiam,NL-Uu
Chant,496906,Domine spes sanctorum et turris,NL-Uu
Chant,496907,Domine deus virtutum beati omnes,NL-Uu
Chant,497022,Domine deus noster*,NL-Uu
Chant,497031,Domine si adhuc populo tuo,NL-Uu
Chant,497058,Domine si adhuc populo tuo,NL-Uu
Chant,497084,Domine jam satis est quod,NL-Uu
Chant,497099,Domine deus*,NL-Uu
Chant,497105,Domine Jesu*,NL-Uu
Chant,497117,Domine Jesu Christe seminator casti,NL-Uu
Chant,497124,Domine Jesu Christe pastor bone,NL-Uu
Chant,497492,Domine quinque talenta tradidisti mihi ,NL-Uu
Chant,497499,Domine dominus noster quam admirabile,NL-Uu
Chant,497507,Domine iste sanctus habitabit in,NL-Uu
Chant,497544,Domine quinque talenta*,NL-Uu
Chant,497644,Domine factum est ut imperasti,NL-Uu
Chant,497715,Domine nonne bonum semen seminasti,NL-Uu
Chant,497722,Domine descende ut sanes filium,NL-Uu
Chant,497823,Domine in voluntate tua praestitisti,NL-Uu
Chant,497962,Domine in voluntate tua praestitisti,NL-Uu
Chant,560047,Domine audivi auditum tuum et,NL-Uu
Chant,560049,Domine audivi auditum tuum et,NL-Uu
Chant,560069,Domine deus virtutum converte nos,NL-Uu
Chant,560093,Domine refugium tu factus es,NL-Uu
Chant,560125,Domine audivi auditum tuum et,NL-Uu
Chant,560148,Domine virtus et laetitia rectorum,NL-Uu
Chant,560204,Domine qui me creasti et,NL-Uu
Chant,530242,Domine apud te est fons vitae,NL-ZUa
Chant,530275,Domine si tu sustulisti eum,NL-ZUa
Chant,530290,Domine apud te est*,NL-ZUa
Chant,530780,Domine si in tempore hoc,NL-ZUa
Chant,531096,Domine factum est ut,NL-ZUa
Chant,531151,Domine descende ut sanes,NL-ZUa
Chant,531187,Domine qui custodis pactum et,NL-ZUa
Chant,531188,Domine si conversus fuerit,NL-ZUa
Chant,531250,Domine pater et deus vitae,NL-ZUa
Chant,531300,Domine deus qui conteris,NL-ZUa
Chant,531309,Domine deus qui conteris,NL-ZUa
Chant,531315,Domine rex*,NL-ZUa
Chant,531316,Domine rex omnipotens in,NL-ZUa
Chant,531321,Domine deus caeli et terrae,NL-ZUa
Chant,531507,Domine ostende nobis patrem,NL-ZUa
Chant,531512,Domine ostende nobis patrem,NL-ZUa
Chant,531704,Domine si tu es jube me,NL-ZUa
Chant,531719,Domine tu omnia nosti tu scis,NL-ZUa
Chant,532200,Domine dominus noster quam,NL-ZUa
Chant,532261,Domine mi rex da mihi ,NL-ZUa
Chant,532650,Domine qui operati sunt,NL-ZUa
Chant,532658,Domine spes sanctorum et,NL-ZUa
Chant,532659,Domine deus virtutum beati,NL-ZUa
Chant,532705,Domine deus noster cujus,NL-ZUa
Chant,532715,Domine si adhuc populo tuo,NL-ZUa
Chant,532718,Domine si adhuc populo tuo,NL-ZUa
Chant,532740,Domine si adhuc populo tuo,NL-ZUa
Chant,532769,Domine Jesu Christe*,NL-ZUa
Chant,532783,Domine Jesu Christe seminator,NL-ZUa
Chant,532791,Domine Jesu Christe pastor,NL-ZUa
Chant,532934,Domine dilexi decorem domus,NL-ZUa
Chant,533107,Domine praevenisti eum in,NL-ZUa
Chant,533138,Domine libera animam meam a,NL-ZUa
Chant,533211,Domine quinque talenta,NL-ZUa
Chant,533218,Domine dominus noster quam,NL-ZUa
Chant,533226,Domine iste sanctus habitabit,NL-ZUa
Chant,533246,Domine quinque talenta,NL-ZUa
Chant,533405,Domine rex omnipotens in,NL-ZUa
Chant,604093,Domine ostende nobis patrem et,NZ-Wt
Chant,604227,Domine si tu es jube,NZ-Wt
Chant,620144,Domine tu omnia nosti tu,NZ-Wt
Chant,637963,Domine mi rex da mihi,NZ-Wt
Chant,657913,Domine deus noster cujus gratia,NZ-Wt
Chant,657919,Domine si adhuc populo tuo,NZ-Wt
Chant,657983,Domine Jesu Christe pastor bone,NZ-Wt
Chant,662427,Domine quinque talenta tradidisti mihi ,NZ-Wt
Chant,664867,Domine si  in tempore,NZ-Wt
Chant,666741,Domine descende ut sanes filium,NZ-Wt
Chant,199629,Domine suscipe me ut cum,P-BRp
Chant,199508,Domine suscipe me ut cum,P-BRs
Chant,464557,Domine deus virtutum,P-Pm
Chant,464944,Domine audivi auditum tuum et,P-Pm
Chant,465096,Domine suscipe me ut cum,P-Pm
Chant,465561,Domine deus meus in te,P-Pm
Chant,465564,Domine ne in ira tua,P-Pm
Chant,465583,Domine in virtute tua letabitur,P-Pm
Chant,465767,Domine deus in adiutorium meum,P-Pm
Chant,465781,Domine refugium factus es nobis,P-Pm
Chant,465821,Domine probasti me et cognovisti,P-Pm
Chant,465823,Domine clamavi ad te exaudi,P-Pm
Chant,465839,Domine exaudi orationem meam et,P-Pm
Chant,465859,Domine ne in ira tua,P-Pm
Chant,465889,Domine si tu vis potes ,P-Pm
Chant,465890,Domine puer meus iacet paralyticus ,P-Pm
Chant,465900,Domine puer meus,P-Pm
Chant,465905,Domine ne in ira tua,P-Pm
Chant,465914,Domine salva nos perimus impera,P-Pm
Chant,465924,Domine ne in ira tua,P-Pm
Chant,465983,Domine refugium,P-Pm
Chant,466017,Domine in celo,P-Pm
Chant,466068,Domine refugium,P-Pm
Chant,466096,Domine in celo,P-Pm
Chant,466140,Domine in celo,P-Pm
Chant,466199,Domine refugium tu factus es*,P-Pm
Chant,466227,Domine in caelo misericordia,P-Pm
Chant,466266,Domine deus in adiutorium,P-Pm
Chant,466275,Domine puer meus jacet paralyticus ,P-Pm
Chant,466276,Domine non sum dignus ut ,P-Pm
Chant,466421,Domine quando te vidimus esurientem ,P-Pm
Chant,466437,Domine bonum est nos hic,P-Pm
Chant,466476,Domine labia mea aperies et,P-Pm
Chant,466683,Domine si hic fuisses Lazarus,P-Pm
Chant,466868,Domine vim patior responde pro,P-Pm
Chant,324134,Domine deus virtutum converte,PL-KIk
Chant,324165,Domine audivi auditum tuum et,PL-KIk
Chant,324275,Domine virtus et leticia iustorum,PL-KIk
Chant,324350,Domine suscipe me ut cum,PL-KIk
Chant,324486,Domine audivi auditum tuum,PL-KIk
Chant,324489,Domine audivi auditum tuum*,PL-KIk
Chant,324773,Domine ne in ira tua arguas,PL-KIk
Chant,324791,Domine in virtute tua,PL-KIk
Chant,324796,Domine dilexi decorem domus,PL-KIk
Chant,324802,Domine deus Israel exaudi,PL-KIk
Chant,324856,Domine in caelo misericordia*,PL-KIk
Chant,324909,Domine ne in ira tua arguas,PL-KIk
Chant,324961,Domine deus in adjutorium,PL-KIk
Chant,324976,Domine refugium tu factus es,PL-KIk
Chant,325009,Domine audivi auditum tuum et,PL-KIk
Chant,325014,Domine probasti me et,PL-KIk
Chant,325016,Domine clamavi ad te exaudi,PL-KIk
Chant,325028,Domine exaudi orationem meam*,PL-KIk
Chant,325031,Domine exaudi orationem meam et,PL-KIk
Chant,325045,Domine si tu vis potes ,PL-KIk
Chant,325046,Domine puer meus jacet,PL-KIk
Chant,325047,Domine non sum dignus ut,PL-KIk
Chant,325049,Domine non*,PL-KIk
Chant,325051,Domine salva nos perimus,PL-KIk
Chant,325053,Domine nonne bonum semen seminasti,PL-KIk
Chant,325082,Domine audivi auditum tuum et,PL-KIk
Chant,325237,Domine puer*,PL-KIk
Chant,325238,Domine non sum dignus*,PL-KIk
Chant,325287,Domine salvum me fac o ,PL-KIk
Chant,325355,Domine non habeo hominem ut,PL-KIk
Chant,325358,Domine bonum est nos hic ,PL-KIk
Chant,325393,Domine labia mea aperies et,PL-KIk
Chant,325402,Domine dimitte eam quia clamat,PL-KIk
Chant,325437,Domine deus salutis meae in,PL-KIk
Chant,325532,Domine ut video propheta es,PL-KIk
Chant,325626,Domine si hic fuisses Lazarus,PL-KIk
Chant,325674,Domine labia mea aperies et,PL-KIk
Chant,325827,Domine vim patior responde,PL-KIk
Chant,325908,Domine miserere,PL-KIk
Chant,325912,Domine miserere,PL-KIk
Chant,325916,Domine miserere,PL-KIk
Chant,326026,Domine abstraxisti ab inferis,PL-KIk
Chant,326441,Domine si in tempore hoc,PL-KIk
Chant,326782,Domine qui custodis pactum et,PL-KIk
Chant,326783,Domine si conversus fuerit,PL-KIk
Chant,326884,Domine pater et deus vitae,PL-KIk
Chant,326887,Domine pater et deus vitae,PL-KIk
Chant,326972,Domine deus qui conteris,PL-KIk
Chant,326978,Domine rex omnipotens in,PL-KIk
Chant,326989,Domine deus exercituum magne,PL-KIk
Chant,326992,Domine rex omnipotens in,PL-KIk
Chant,326995,Domine rex universe potestatis converte,PL-KIk
Chant,326999,Domine deus caeli et terrae,PL-KIk
Chant,327158,Domine descende ut sanes,PL-KIk
Chant,327699,Domine qui me creasti et,PL-KIk
Chant,327864,Domine non aspicias peccata mea,PL-KIk
Chant,328015,Domine dilexi*,PL-KIk
Chant,328108,Domine ostende nobis patrem,PL-KIk
Chant,328111,Domine ostende nobis patrem et,PL-KIk
Chant,328312,Domine si tu es jube me,PL-KIk
Chant,328501,Domine ait Martha non est,PL-KIk
Chant,328818,Domine mi rex da mihi ,PL-KIk
Chant,329267,Domine qui operati sunt,PL-KIk
Chant,329275,Domine spes sanctorum et,PL-KIk
Chant,329298,Domine deus noster cuius gracia,PL-KIk
Chant,329314,Domine si adhuc populo tuo,PL-KIk
Chant,329315,Domine si adhuc in eodem,PL-KIk
Chant,329340,Domine si adhuc populo tuo,PL-KIk
Chant,329417,Domine Jesu Christe seminator,PL-KIk
Chant,329425,Domine Jesu Christe pastor,PL-KIk
Chant,329567,Domine dilexi decorem domus*,PL-KIk
Chant,329599,Domine dilexi decorem domus*,PL-KIk
Chant,329604,Domine dilexi decorem domus,PL-KIk
Chant,329869,Domine libera animam meam a,PL-KIk
Chant,329913,Domine quinque talenta,PL-KIk
Chant,329920,Domine dominus noster quam,PL-KIk
Chant,329928,Domine iste sanctus habitabit,PL-KIk
Chant,329987,Domine quinque talenta,PL-KIk
Chant,330111,Domine quando veneris,PL-KIk
Chant,307498,Domine ostende nobis patrem,PL-Kkar
Chant,307500,Domine ostende nobis patrem,PL-Kkar
Chant,307673,Domine si tu es jube ,PL-Kkar
Chant,308196,Domine mi rex da mihi ,PL-Kkar
Chant,308682,Domine si adhuc populo tuo,PL-Kkar
Chant,308683,Domine si adhuc in praesenti,PL-Kkar
Chant,308686,Domine jam satis est quod,PL-Kkar
Chant,308708,Domine si adhuc populo tuo,PL-Kkar
Chant,308809,Domine Jesu Christe seminator,PL-Kkar
Chant,308815,Domine Jesu Christe pastor,PL-Kkar
Chant,308854,Domine praevenisti*,PL-Kkar
Chant,317131,Domine deus virtutum converte,PL-Kkar
Chant,317281,Domine audivi auditum tuum et,PL-Kkar
Chant,317352,Domine virtus et laetitia,PL-Kkar
Chant,317485,Domine audivi auditum tuum et,PL-Kkar
Chant,317626,Domine ne in ira tua ,PL-Kkar
Chant,317645,Domine dilexi decorem domus,PL-Kkar
Chant,317678,Domine ne in ira tua ,PL-Kkar
Chant,317699,Domine exaudi orationem meam,PL-Kkar
Chant,317706,Domine puer meus jacet,PL-Kkar
Chant,317708,Domine salva nos perimus,PL-Kkar
Chant,317709,Domine nonne bonum semen,PL-Kkar
Chant,317753,Domine refugium*,PL-Kkar
Chant,317851,Domine puer meus jacet,PL-Kkar
Chant,317852,Domine non sum dignus ut,PL-Kkar
Chant,317860,Domine puer*,PL-Kkar
Chant,317973,Domine labia mea aperies et,PL-Kkar
Chant,318134,Domine si fuisses hic Lazarus,PL-Kkar
Chant,318209,Domine labia mea aperies et,PL-Kkar
Chant,318315,Domine vim patior responde,PL-Kkar
Chant,318372,Domine miserere,PL-Kkar
Chant,318378,Domine*,PL-Kkar
Chant,318436,Domine abstraxisti ab inferis,PL-Kkar
Chant,318647,Domine si fuisses hic frater,PL-Kkar
Chant,319006,Domine salva nos perimus,PL-Kkar
Chant,319015,Domine salva nos perimus impera,PL-Kkar
Chant,319353,Domine in caelo misericordia,PL-Kkar
Chant,319512,Domine qui custodis pactum et,PL-Kkar
Chant,319519,Domine si conversus fuerit,PL-Kkar
Chant,319565,Domine pater et deus vitae,PL-Kkar
Chant,319566,Domine pater et deus vitae,PL-Kkar
