id,title,incipit,institution_siglum
568410,,Domine ne in ira arguas ,I-VCd
568424,,Domine deus meus clamavi ad ,I-VCd
568483,,Domine ne elonge facias auxilium,I-VCd
568484,,Domine deus meus*,I-VCd
568511,,Domine vim patior sponde pro,I-VCd
568539,,Domine exaudi*,I-VCd
568542,,Domine exaudi orationem meam et,I-VCd
568548,,Domine exaudi orationem meam et,I-VCd
568640,,Domine audivi auditum tuum et,I-VCd
568662,,Domine abstraxisti ab inferis animam,I-VCd
568678,,Domine post passionem tuam et,I-VCd
568724,,Domine probasti*,I-VCd
569016,,Domine refugium factus es nobis,I-VCd
569022,,Domine ostende nobis patrem et,I-VCd
569081,,Domine refugium*,I-VCd
569100,,Domine deus noster qui cum,I-VCd
569104,,Domine imminuti sumus propter peccata,I-VCd
569109,,Domine non est alius deus,I-VCd
569117,,Domine rex deus Abraham dona,I-VCd
569122,,Domine miserere nostri te enim,I-VCd
569125,,Domine deus ne irascatur furor,I-VCd
569310,,Domine deus salutis meae*,I-VCd
569312,,Domine deus virtutum*,I-VCd
569318,,Domine deus salutis meae*,I-VCd
569356,,Domine qui custodis pactum et,I-VCd
569357,,Domine si conversus fuerit populus,I-VCd
569397,,Domine tu mihi lavas pedes,I-VCd
569421,,Domine salvum fac imperatorem nostrum,I-VCd
569427,,Domine in tua misericordia speravi,I-VCd
569468,,Domine libera animam meam a ,I-VCd
569469,,Domine deus meus in te ,I-VCd
569470,,Domine convertere*,I-VCd
569471,,Domine ne in ira*,I-VCd
569476,,Domine factum est ut,I-VCd
569516,,Domine in virtute*,I-VCd
569520,,Domine dominus noster*,I-VCd
569608,,Domine deus virtutum*,I-VCd
569624,,Domine probasti me et cognovisti,I-VCd
569643,,Domine si tu es jube,I-VCd
569670,,Domine probasti*,I-VCd
569738,,Domine probasti me*,I-VCd
569743,,Domine probasti me*,I-VCd
569758,,Domine refugium factus es nobis,I-VCd
569808,,Domine dominus noster quam admirabile,I-VCd
569912,,Domine praevenisti eum in benedictionibus ,I-VCd
569914,,Domine in virtute tua laetabitur ,I-VCd
569927,,Domine quinque talenta*,I-VCd
569947,,Domine pater et deus vitae,I-VCd
569950,,Domine pater et deus vitae,I-VCd
569974,,Domine deus salutis meae in,I-VCd
569976,,Domine abstraxisti*,I-VCd
570084,,Domine refiugium factus es nobis ,I-VCd
570221,,Domine mi rex da mihi in,I-VCd
570320,,Domine praevenisti eum*,I-VCd
570323,,Domine dominus noster*,I-VCd
570327,,Domine dominus noster*,I-VCd
570347,,Domine in auxilium*,I-VCd
570350,,Domine memorabor*,I-VCd
570382,,Domine quinque talenta*,I-VCd
570431,,Domine deus qui conteris bella,I-VCd
570441,,Domine rex omnipotens in ditione,I-VCd
570448,,Domine deus creator caeli et ,I-VCd
570451,,Domine rex omnipotens in,I-VCd
570468,,Domine dominus noster*,I-VCd
570499,,Domine refugium factus es nobis ,I-VCd
570507,,Domine deus virtutum*,I-VCd
570516,,Domine deus salutis meae*,I-VCd
570672,,Domine probasti me*,I-VCd
570682,,Domine refugium*,I-VCd
570706,,Domine qui operati sunt*,I-VCd
570716,,Domine spes sanctorum est*,I-VCd
570792,,Domine descende ut sanes,I-VCd
570804,,Domine praevenisti eum*,I-VCd
570808,,Domine dominus noster*,I-VCd
570818,,Domine si adhuc populo tuo,I-VCd
570821,,Domine si adhuc populo tuo,I-VCd
570842,,Domine si adhuc populo tuo,I-VCd
570896,,Domine Jesu Christe seminator casti,I-VCd
570902,,Domine Jesu Christe pastor bone,I-VCd
570944,,Domine exaudi*,I-VCd
571023,,Domine deus meus in te,I-VCd
571024,,Domine deus meus in te,I-VCd
571025,,Domine deus meus si feci,I-VCd
571032,,Domine probasti*,I-VCd
571075,,Domine Jesu Christe magister bone,I-VCd
571078,,Domine probasti me*,I-VCd
571083,,Domine probasti*,I-VCd
571135,,Domine probasti*,I-VCd
571209,,Domine praevenisti eum in benedictionibus,I-VCd
571259,,Domine quinque talenta tradidisti mihi,I-VCd
571266,,Domine dominus noster quam admirabile,I-VCd
571274,,Domine iste sanctus habitabit in,I-VCd
571374,,Domine si conversus fuerit populus,I-VCd
571384,,Domine qui custodis*,I-VCd
571389,,Domine si conversus*,I-VCd
571425,,Domine refugium*,I-VCd
571429,,Domine deus in simplicitate*,I-VCd
571476,,Domine dominus noster*,I-VCd
571478,,Domine pater*,I-VCd
571484,,Domine iste sanctus*,I-VCd
574630,,Domine deus virtutum converte nos*,I-VCd
574833,,Domine deus virtutum converte nos,I-VCd
574932,,Domine audivi auditum tuum et,I-VCd
574950,,Domine audivi*,I-VCd
574964,,Domine audivi auditum tuum et,I-VCd
575117,,Domine qui operati sunt justitiam,I-VCd
575127,,Domine spes sanctorum et turris,I-VCd
575300,,Domine deus meus in te,I-VCd
575303,,Domine ne in ira tua,I-VCd
575322,,Domine in virtute tua laetabitur,I-VCd
575327,,Domine dilexi decorem domus tuae,I-VCd
575329,,Domine deus Israel exaudi preces,I-VCd
575365,,Domine in caelo,I-VCd
575451,,Domine deus in adjutorium meum ,I-VCd
575465,,Domine refugium factus es nobis,I-VCd
575499,,Domine probasti me et cognovisti ,I-VCd
575501,,Domine clamavi ad te exaudi ,I-VCd
575511,,Domine exaudi*,I-VCd
575514,,Domine exaudi orationem meam et,I-VCd
575538,,Domine si tu vis potes ,I-VCd
575539,,Domine puer meus jacet paralyticus ,I-VCd
575541,,Domine non sum dignus ut,I-VCd
575543,,Domine salva nos perimus impera ,I-VCd
575544,,Domine salva nos perimus impera ,I-VCd
575624,,Domine praevenisti eum*,I-VCd
575731,,Domine qui me creasti et,I-VCd
575836,,Domine puer meus jacet in,I-VCd
575837,,Domine non sum dignus*,I-VCd
575873,,Domine refugium*,I-VCd
575911,,Domine non habeo hominem ut,I-VCd
575915,,Domine bonum est nos hic,I-VCd
575938,,Domine labia mea aperies et,I-VCd
576011,,Domine si peccaverit in me,I-VCd
576061,,Domine si hic fuisses Lazarus,I-VCd
576170,,Domine vim patior responde pro,I-VCd
576225,,Domine miserere,I-VCd
576230,,Domine miserere,I-VCd
576233,,Domine miserere,I-VCd
576235,,Domine miserere,I-VCd
576290,,Domine abstraxisti ab inferis animam,I-VCd
576306,,Domine post passionem tuam et,I-VCd
576539,,Domine ostende nobis patrem et,I-VCd
576733,,Domine qui custodis pactum et,I-VCd
576734,,Domine si conversus fuerit,I-VCd
576778,,Domine factum est ut imperasti,I-VCd
576834,,Domine descende ut sanes filium,I-VCd
576850,,Domine pater et deus vitae,I-VCd
576853,,Domine pater et deus vitae,I-VCd
576922,,Domine deus qui conteris bella,I-VCd
576930,,Domine rex omnipotens in,I-VCd
576933,,Domine deus creator caeli et ,I-VCd
576939,,Domine deus creator caeli et ,I-VCd
576942,,Domine rex omnipotens in ditione,I-VCd
576971,,Domine deus meus*,I-VCd
576990,,Domine in virtute*,I-VCd
577190,,Domine si tu es jube,I-VCd
577471,,Domine mi rex da mihi,I-VCd
577619,,Domine qui operati sunt*,I-VCd
577629,,Domine spes sanctorum*,I-VCd
577659,,Domine si adhuc populo tuo,I-VCd
577662,,Domine si adhuc populo tuo,I-VCd
577684,,Domine si adhuc populo tuo ,I-VCd
577714,,Domine Jesu Christe seminator casti ,I-VCd
577720,,Domine Jesu Christe pastor,I-VCd
577758,,Domine Jesu Christe magister bone ,I-VCd
577799,,Domine Jesu Christe magister bone ,I-VCd
577919,,Domine praevenisti eum in benedictionibus,I-VCd
577975,,Domine quinque talenta,I-VCd
577982,,Domine dominus noster quam admirabile,I-VCd
577990,,Domine iste sanctus habitabit in,I-VCd
578076,,Domine quando veneris judicare terram,I-VCd
578186,,Domine deus virtutum*,I-VCd
578339,,Domine deus virtutum converte nos,I-VCd
578482,,Domine audivi auditum tuum et,I-VCd
578503,,Domine audivi auditum tuum et,I-VCd
578517,,Domine audivi*,I-VCd
578654,,Domine qui operati sunt justitiam ,I-VCd
578664,,Domine spes sanctorum et turris,I-VCd
578784,,Domine salva nos perimus impera,I-VCd
578786,,Domine nonne bonum semen seminasti,I-VCd
578798,,Domine deus meus in te,I-VCd
578801,,Domine ne in ira tua,I-VCd
578821,,Domine in virtute tua laetabitur,I-VCd
578826,,Domine dilexi decorem domus tuae,I-VCd
578866,,Domine in caelo*,I-VCd
578957,,Domine deus in adjutorium meum,I-VCd
578971,,Domine refugium factus es nobis,I-VCd
579005,,Domine probasti me et cognovisti,I-VCd
579007,,Domine clamavi ad te exaudi,I-VCd
579018,,Domine exaudi orationem*,I-VCd
579021,,Domine exaudi orationem meam et ,I-VCd
579119,,Domine praevenisti eum*,I-VCd
579225,,Domine qui me creasti et,I-VCd
579335,,Domine puer meus jacet paralyticus,I-VCd
579336,,Domine non sum dignus ut,I-VCd
579398,,Domine non habeo hominem ut,I-VCd
579401,,Domine bonum est nos hic,I-VCd
579427,,Domine labia mea aperies et,I-VCd
579487,,Domine si peccaverit in me,I-VCd
579537,,Domine si hic fuisses Lazarus,I-VCd
579644,,Domine vim patior sponde pro,I-VCd
579699,,Domine miserere,I-VCd
579703,,Domine miserere,I-VCd
579707,,Domine miserere,I-VCd
579709,,Domine miserere,I-VCd
579768,,Domine abstraxisti ab inferis animam,I-VCd
579784,,Domine post passionem tuam et,I-VCd
580012,,Domine ostende nobis patrem et,I-VCd
580305,,Domine si tu es jube,I-VCd
580565,,Domine mi rex da mihi,I-VCd
580702,,Domine qui operati sunt*,I-VCd
580712,,Domine spes sanctorum et*,I-VCd
580740,,Domine si adhuc populo tuo,I-VCd
580743,,Domine si adhuc populo tuo,I-VCd
580765,,Domine si adhuc populo tuo,I-VCd
580794,,Domine Jesu Christe seminator casti,I-VCd
580800,,Domine Jesu Christe pastor bone,I-VCd
580843,,Domine Jesu Christe magister bone,I-VCd
581010,,Domine praevenisti eum in,I-VCd
581058,,Domine quinque talenta,I-VCd
581065,,Domine dominus noster quam admirabile,I-VCd
581073,,Domine iste sanctus habitabit in,I-VCd
581209,,Domine quando veneris,I-VCd
581308,,Domine deus virtutum*,I-VCd
581478,,Domine deus virtutum converte,I-VCd
581615,,Domine audivi auditum tuum et,I-VCd
581636,,Domine audivi auditum*,I-VCd
581650,,Domine audivi*,I-VCd
581782,,Domine qui operati sunt justitiam,I-VCd
581792,,Domine spes sanctorum et turris,I-VCd
581901,,Domine si tu vis potes,I-VCd
581902,,Domine non sum dignus ut,I-VCd
581905,,Domine salva nos perimus impera ,I-VCd
581906,,Domine salva nos perimus impera ,I-VCd
581908,,Domine nonne bonum semen seminasti ,I-VCd
581916,,Domine deus meus in te ,I-VCd
581919,,Domine ne in ira tua arguas,I-VCd
581939,,Domine in virtute tua laetabitur,I-VCd
581944,,Domine dilexi decorem domus,I-VCd
581981,,Domine in caelo*,I-VCd
582073,,Domine deus in adjutorium meum,I-VCd
582087,,Domine refugium factus es nobis,I-VCd
582119,,Domine probasti me et cognovisti,I-VCd
582121,,Domine clamavi ad te exaudi,I-VCd
582131,,Domine exaudi*,I-VCd
582134,,Domine exaudi orationem meam,I-VCd
582280,,Domine qui me creasti et,I-VCd
582418,,Domine puer meus jacet paralyticus,I-VCd
582419,,Domine non sum dignus ut,I-VCd
582420,,Domine puer meus*,I-VCd
582421,,Domine non sum dignus*,I-VCd
582487,,Domine non habeo hominem ut,I-VCd
582491,,Domine bonum est nos hic,I-VCd
582516,,Domine labia mea aperies et,I-VCd
582591,,Domine si peccaverit in me,I-VCd
582602,,Domine ut video propheta es,I-VCd
582660,,Domine si hic fuisses Lazarus,I-VCd
582764,,Domine vim patior sponde pro,I-VCd
582882,,Domine abstraxisti ab inferis animam,I-VCd
582898,,Domine post passionem tuam et,I-VCd
583066,,Domine ostende nobis patrem et,I-VCd
583368,,Domine si tu es jube,I-VCd
583625,,Domine mi rex da mihi,I-VCd
583754,,Domine qui operati sunt*,I-VCd
583764,,Domine spes sanctorum*,I-VCd
583791,,Domine si adhuc populo tuo,I-VCd
583794,,Domine si adhuc populo tuo,I-VCd
583816,,Domine si adhuc populo tuo,I-VCd
583844,,Domine Jesu Christe seminator casti,I-VCd
583850,,Domine Jesu Christe -- consilii,I-VCd
583885,,Domine Jesu Christe magister bone,I-VCd
584065,,Domine praevenisti eum in,I-VCd
584121,,Domine quinque talenta tradidisti mihi,I-VCd
584128,,Domine dominus noster quam,I-VCd
584136,,Domine iste sanctus habitabit in,I-VCd
584229,,Domine si conversus fuerit populus,I-VCd
584235,,Domine exaudi orationem meam et,I-VCd
584255,,Domine qui custodis*,I-VCd
584256,,Domine si conversus*,I-VCd
584309,,Domine factum est ut imperasti,I-VCd
584366,,Domine descende ut sanes,I-VCd
584388,,Domine qui custodis pactum et,I-VCd
584389,,Domine si conversus fuerit populus,I-VCd
584420,,Domine pater et deus vitae,I-VCd
584423,,Domine pater et deus vitae,I-VCd
584495,,Domine deus qui conteris,I-VCd
584504,,Domine rex omnipotens in,I-VCd
584511,,Domine deus creator caeli et,I-VCd
584514,,Domine rex omnipotens in ditione,I-VCd
584636,,Domine quando veneris,I-VCd
584888,,Domine deus virtutum converte nos,I-VCd
585192,,Domine audivi auditum tuum et,I-VCd
585318,,Domine audivi auditum tuum et,I-VCd
585478,,Domine ne in ira tua,I-VCd
585541,,Domine in caelo*,I-VCd
585654,,Domine deus in adjutorium meum,I-VCd
585667,,Domine deus virtutum*,I-VCd
585669,,Domine refugium factus es nobis,I-VCd
585702,,Domine audivi auditum tuum et,I-VCd
585707,,Domine probasti me et cognovisti,I-VCd
585709,,Domine clamavi ad te exaudi,I-VCd
585722,,Domine exaudi orationem meam,I-VCd
585725,,Domine exaudi orationem meam,I-VCd
585749,,Domine non sum dignus ut,I-VCd
585757,,Domine nonne bonum semen seminasti,I-VCd
585877,,Domine refugium*,I-VCd
585962,,Domine rex omnipotens libera nos,I-VCd
586006,,Domine labia mea aperies et,I-VCd
586023,,Domine dimitte eam quia clamat,I-VCd
586156,,Domine si hic fuisses Lazarus ,I-VCd
586307,,Domine vim patior responde pro,I-VCd
586449,,Domine abstraxisti ab inferis animam,I-VCd
586542,,Domine Jesu Christe magister bone,I-VCd
586730,,Domine virtus et laetitia rectorum,I-VCd
586788,,Domine suscipe me ut cum,I-VCd
587172,,Domine qui me creasti et,I-VCd
587241,,Domine si tu es jube,I-VCd
587263,,Domine si tu es jube me,I-VCd
587592,,Domine quinque talenta tradidisti mihi,I-VCd
587599,,Domine dominus noster quam admirabile,I-VCd
587607,,Domine iste sanctus habitabit in,I-VCd
587802,,Domine quando veneris judicare terram,I-VCd
587806,,Domine abstraxisti ab inferis animam,I-VCd
587810,,Domine secundum actum meum noli,I-VCd
588276,,Domine audivi auditum tuum et,I-VCd
1003611,,Domine deus virtutum,I-Vnm
1004010,,Domine ostende nobis patrem et,I-Vnm
1004182,,Domine si tu es jube,I-Vnm
1004272,,Domine dominus noster quam admirabile,I-Vnm
1004461,,Domine non secundum peccata nostra,I-Vnm
1004501,,Domine vivifica me secundum eloquium,I-Vnm
1004525,,Domine deus virtutum exaudi preces,I-Vnm
1004528,,Domine refugium factus es nobis,I-Vnm
1004578,,Domine deus salutis meae in,I-Vnm
1004613,,Domine refugium factus es nobis,I-Vnm
1004616,,Domine deus salutis meae in,I-Vnm
1004617,,Domine deus salutis meae,I-Vnm
1004618,,Domine deus meus in te,I-Vnm
1004654,,Domine dominus noster quam admirabile,I-Vnm
1004666,,Domine ne in furore tuo,I-Vnm
1004677,,Domine libera animam meam a,I-Vnm
1004678,,Domine in auxilium meum respice,I-Vnm
1004697,,Domine mi rex da mihi,I-Vnm
1004910,,Domine qui operati sunt justitiam,I-Vnm
1004923,,Domine spes sanctorum et turris,I-Vnm
1004938,,Domine si adhuc populo tuo,I-Vnm
1004981,,Domine quis habitabit in tabernaculo,I-Vnm
1004986,,Domine fac mecum misericordiam tuam,I-Vnm
1005107,,Domine ad adiuvandum me festina,I-Vnm
1005108,,Domine memorabor justitiae tuae solius,I-Vnm
1005135,,Domine convertere et eripe animam,I-Vnm
1005156,,Domine deus meus clamavi ad,I-Vnm
1005240,,Domine ne longe facias auxilium,I-Vnm
1005351,,Domine exaudi orationem meam et,I-Vnm
1005354,,Domine exaudi orationem meam et,I-Vnm
1005360,,Domine exaudi orationem meam et,I-Vnm
1005372,,Domine ne in furore tuo,I-Vnm
1005438,,Domine tu mihi lavas pedes,I-Vnm
1005441,,Domine non tantum pedes meos,I-Vnm
1005558,,Domine audivi auditum tuum et,I-Vnm
1005602,,Domine domine virtus salutis meae,I-Vnm
1005224,,Domine regnum,N-Ora
491841,,Domine deus virtutum converte nos ,NL-Uu
492040,,Domine deus virtutum converte nos,NL-Uu
492233,,Domine audivi auditum tuum et ,NL-Uu
492319,,Domine virtus et laetitia rectorum,NL-Uu
492356,,Domine libera animam meam a,NL-Uu
492376,,Domine suscipe*,NL-Uu
492401,,Domine suscipe me ut cum,NL-Uu
492593,,Domine audivi*,NL-Uu
492866,,Domine ne in ira tua ,NL-Uu
492885,,Domine dilexi decorem domus tuae ,NL-Uu
492889,,Domine deus Israel exaudi preces ,NL-Uu
492931,,Domine in caelo misericordia tua,NL-Uu
492989,,Domine ne in furore tuo,NL-Uu
493028,,Domine deus in adjutorium meum,NL-Uu
493042,,Domine refugium factus es nobis,NL-Uu
493070,,Domine audivi auditum tuum et,NL-Uu
493074,,Domine probasti me et cognovisti,NL-Uu
493076,,Domine clamavi ad te exaudi,NL-Uu
493085,,Domine exaudi orationem meam R.,NL-Uu
493088,,Domine exaudi orationem meam et,NL-Uu
493105,,Domine*,NL-Uu
493109,,Domine si tu vis potes,NL-Uu
493110,,Domine puer meus jacet paralyticus,NL-Uu
493111,,Domine non sum dignus ut,NL-Uu
493115,,Domine salva nos perimus impera,NL-Uu
493117,,Domine nonne bonum semen seminasti,NL-Uu
493325,,Domine*,NL-Uu
493530,,Domine refugium tu factus es,NL-Uu
493574,,Domine refugium*,NL-Uu
493585,,Domine in caelo*,NL-Uu
493618,,Domine puer meus*,NL-Uu
493619,,Domine non sum dignus*,NL-Uu
493707,,Domine non habeo hominem ut,NL-Uu
493710,,Domine bonum est nos hic,NL-Uu
493736,,Domine labia mea aperies et,NL-Uu
493746,,Domine dimitte eam quia clamat,NL-Uu
493903,,Domine si hic fuisses Lazarus ,NL-Uu
493976,,Domine labia mea aperies et,NL-Uu
494084,,Domine vim patior responde pro,NL-Uu
494155,,Domine miserere*,NL-Uu
494159,,Domine miserere*,NL-Uu
494163,,Domine miserere*,NL-Uu
494209,,Domine miserere*,NL-Uu
494213,,Domine miserere*,NL-Uu
494229,,Domine abstraxisti ab inferis animam,NL-Uu
494340,,Domine si tu sustulisti eum,NL-Uu
494386,,Domine si tu*,NL-Uu
494524,,Domine si*,NL-Uu
494557,,Domine si*,NL-Uu
494847,,Domine ostende nobis patrem et,NL-Uu
494858,,Domine ostende nobis patrem et,NL-Uu
494864,,Domine ostende*,NL-Uu
494941,,Domine suscipe me*,NL-Uu
494950,,Domine suscipe*,NL-Uu
495069,,Domine si in tempore hoc,NL-Uu
495278,,Domine qui custodis pactum et ,NL-Uu
495279,,Domine si conversus fuerit populus ,NL-Uu
495338,,Domine quinque talenta tradidisti mihi ,NL-Uu
495487,,Domine si tu es jube,NL-Uu
495502,,Domine tu omnia nosti tu ,NL-Uu
495609,,Domine deus noster cujus gratia,NL-Uu
495984,,Domine pater et deus vitae ,NL-Uu
496290,,Domine mi rex da mihi,NL-Uu
496552,,Domine deus qui conteris bella,NL-Uu
496558,,Domine rex omnipotens in ditione,NL-Uu
496559,,Domine rex omnipotens in ditione,NL-Uu
496564,,Domine deus caeli et terrae,NL-Uu
496594,,Domine dilexi decorem domus tuae*,NL-Uu
496605,,Domine dilexi decorem*,NL-Uu
496637,,Domine dilexi decorem domus tuae ,NL-Uu
496897,,Domine qui operati sunt justitiam,NL-Uu
496906,,Domine spes sanctorum et turris,NL-Uu
496907,,Domine deus virtutum beati omnes,NL-Uu
497022,,Domine deus noster*,NL-Uu
497031,,Domine si adhuc populo tuo,NL-Uu
497058,,Domine si adhuc populo tuo,NL-Uu
497084,,Domine jam satis est quod,NL-Uu
497099,,Domine deus*,NL-Uu
497105,,Domine Jesu*,NL-Uu
497117,,Domine Jesu Christe seminator casti,NL-Uu
497124,,Domine Jesu Christe pastor bone,NL-Uu
497492,,Domine quinque talenta tradidisti mihi ,NL-Uu
497499,,Domine dominus noster quam admirabile,NL-Uu
497507,,Domine iste sanctus habitabit in,NL-Uu
497544,,Domine quinque talenta*,NL-Uu
497644,,Domine factum est ut imperasti,NL-Uu
497715,,Domine nonne bonum semen seminasti,NL-Uu
497722,,Domine descende ut sanes filium,NL-Uu
497823,,Domine in voluntate tua praestitisti,NL-Uu
497962,,Domine in voluntate tua praestitisti,NL-Uu
560047,,Domine audivi auditum tuum et,NL-Uu
560049,,Domine audivi auditum tuum et,NL-Uu
560069,,Domine deus virtutum converte nos,NL-Uu
560093,,Domine refugium tu factus es,NL-Uu
560125,,Domine audivi auditum tuum et,NL-Uu
560148,,Domine virtus et laetitia rectorum,NL-Uu
560204,,Domine qui me creasti et,NL-Uu
530242,,Domine apud te est fons vitae,NL-ZUa
530275,,Domine si tu sustulisti eum,NL-ZUa
530290,,Domine apud te est*,NL-ZUa
530780,,Domine si in tempore hoc,NL-ZUa
531096,,Domine factum est ut,NL-ZUa
531151,,Domine descende ut sanes,NL-ZUa
531187,,Domine qui custodis pactum et,NL-ZUa
531188,,Domine si conversus fuerit,NL-ZUa
531250,,Domine pater et deus vitae,NL-ZUa
531300,,Domine deus qui conteris,NL-ZUa
531309,,Domine deus qui conteris,NL-ZUa
531315,,Domine rex*,NL-ZUa
531316,,Domine rex omnipotens in,NL-ZUa
531321,,Domine deus caeli et terrae,NL-ZUa
531507,,Domine ostende nobis patrem,NL-ZUa
531512,,Domine ostende nobis patrem,NL-ZUa
